frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
94,0.002091348171234131,0.0001996232181858092,0.03247263431364135,5.6290891462708235,193983,0.07554530221011296,0.07554530221011296,1.096153496977383,1.2890625,0
95,0.0020972490310668945,0.00020443871602311754,0.03230002503085108,5.681857867948367,198408,0.07559694248886363,0.07559694248886363,1.1015402606336364,1.2890625,0
96,0.0018693804740905762,0.00019497983654054977,0.03212307177207577,5.729805766632797,202757,0.07562898652850517,0.07562898652850517,1.1067402805775082,1.3046875,0
97,0.0018281340599060059,0.0001908539621595207,0.031903536641053255,5.774707501547026,206985,0.07565877265220347,0.07565877265220347,1.11178361865521,1.3046875,0
98,0.002313055098056793,0.00019216620943921284,0.03172112174560325,5.821649744450346,211331,0.07566398740580907,0.07566398740580907,1.1166533648408128,1.3203125,0
99,0.0018609464168548584,0.00018541379489192143,0.031525380286321826,5.86663632430013,215735,0.07567298336791514,0.07567298336791514,1.1213679936070722,1.3203125,0
100,0.001959085464477539,0.00018692960859873755,0.031320681258666126,5.9111801472105485,219909,0.07566798445896498,0.07566798445896498,1.12592524105446,1.3203125,0
101,0.001695394515991211,0.00018476294717727427,0.03111786701905777,5.9532154876842664,224392,0.07566372237956943,0.07566372237956943,1.130362114655055,1.3359375,0
102,0.0019225478172302246,0.00017872282459113596,0.030960362338417247,5.995983630534988,229349,0.07564820043613749,0.07564820043613749,1.1346914747710946,1.3359375,0
103,0.001723170280456543,0.0001730692647012209,0.030783872118869897,6.039551967379794,234003,0.07564675405185702,0.07564675405185702,1.138921082028358,1.3515625,0
104,0.001596599817276001,0.0001661691755471539,0.03061882860515679,6.083316437506874,238721,0.07564698519264193,0.07564698519264193,1.1430400445915896,1.3515625,0
105,0.001558065414428711,0.0001611496667069826,0.03045801504711546,6.125224579313074,243373,0.07563314391861299,0.07563314391861299,1.1470553029115254,1.3671875,0
