frame,divergence_max,divergence_rms,kinetic_energy,vorticity,measured_cells,mass,mass_below,centroid_m,top_m,outflow_rate
110,0.022203761152923107,0.008389687288034752,0.016608910776170948,1.2514713655622154,50624,0.05539195224980931,0.05411510913758749,1.5667543486881113,1.9140625,0.02176855405975954
111,0.021862506866455078,0.008762081968846243,0.01612183624995003,1.2422707704665419,50395,0.05477409164782116,0.053481969526874215,1.574916346554785,1.9296875,0.02166591257393772
112,0.02407693862915039,0.009224412336316733,0.015730995919660172,1.2428899168738914,50373,0.05417342042269553,0.052840869648197016,1.5830181411397273,1.9296875,0.021284144116716582
113,0.025207996368408203,0.009257721301830609,0.01544006898119367,1.2385988560409507,50489,0.05356909315643998,0.0522126986632585,1.5909408488277557,1.9296875,0.020908509942128724
114,0.02513265609741211,0.00886626834899079,0.014969488009089265,1.2207551051760908,50152,0.05297851562432047,0.05159773427620953,1.5988120002189354,1.9296875,0.02087557221490927
115,0.024962425231933594,0.008337929333504985,0.014783912512254265,1.220458757145322,50391,0.05238653037414535,0.05099176871250638,1.6065443551056042,1.9296875,0.020694738283910153
116,0.024399280548095703,0.007896234422299428,0.01459325042545456,1.218842609295563,50448,0.05181639827209253,0.05038706099977308,1.6143445964451804,1.9296875,0.01976259206071806
117,0.024334430694580078,0.007863011765453681,0.014357947034975718,1.2136769218165826,50367,0.05123988781877892,0.04980900414227809,1.6221084813020246,1.9296875,0.018798575442182115
118,0.022847652435302734,0.007843701606819754,0.014080132504020133,1.2024858608514897,49922,0.05069338897341006,0.04926759658924699,1.6300715455733106,1.9296875,0.01817568939338708
119,0.021105289459228516,0.007638904212163428,0.013959749428115615,1.191123912995892,49461,0.05015782706596282,0.04875009372901306,1.6380999043833229,1.9453125,0.01816282977597976
120,0.020043373107910156,0.007560979049693786,0.013649208653322519,1.169092491181718,48520,0.049655069575751554,0.048233101373576524,1.6463879207747727,1.9453125,0.01910056566030013
